Task ID,Route Name,Vehicle ID,Date,Due Date,Arrive Time,Operation,Task Template,Task Status,Planned/Adhoc,Zone,Service Point,Asset Types,Completed Asset Types,Asset Collects
360-24072564,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:20:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1019,"1100L, 240L",1100L,1
360-24072561,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:20:18 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1018,"1100L, 240L",1100L,1
360-24072555,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:18:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1017,"1100L, 240L",1100L,1
360-24071872,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:17:46 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0968,"1100L, 240L",1100L,1
360-24072549,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:17:09 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1015,"1100L, 240L",1100L,1
360-24072539,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:15:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1012,"1100L, 240L",1100L,1
360-24072530,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:15:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1006,"1100L, 240L",1100L,1
360-24072504,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:14:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1097,"1100L, 240L",1100L,1
360-24072536,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:13:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1011,"1100L, 240L",1100L,1
360-24071327,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:11:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1123,"1100L, 240L",1100L,1
360-24072543,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:11:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1013,"1100L, 240L",1100L,1
360-24072558,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:10:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1009,"1100L, 240L",1100L,1
360-24072546,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:09:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1008,"1100L, 240L",1100L,1
360-24072430,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:08:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0069,"1100L, 240L",1100L,1
360-24071526,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:07:22 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1468,"1100L, 240L",240L,1
360-24072533,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:06:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1007,"1100L, 240L",1100L,1
360-24072527,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:06:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1005,"1100L, 240L",1100L,1
360-24072516,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:05:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1004,"1100L, 240L",1100L,1
360-24072632,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:04:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0574,"1100L, 240L",1100L,1
360-24072418,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:03:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1716,"1100L, 240L",1100L,1
360-24071963,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,11:02:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0979,"1100L, 240L",1100L,1
360-24071131,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:59:37 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1146,"1100L, 240L",240L,1
360-24072247,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:52:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0990,"1100L, 240L",1100L,1
360-24072244,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:52:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0894,"1100L, 240L",1100L,1
360-24072274,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:49:53 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0803,"1100L, 240L",1100L,1
360-24072238,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:48:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0890,"1100L, 240L",1100L,1
360-24072241,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:47:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0891,"1100L, 240L",1100L,1
360-24072192,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:47:20 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0872,"1100L, 240L",1100L,1
360-24072195,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:46:59 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0873,"1100L, 240L",1100L,1
360-24072198,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:46:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0874,"1100L, 240L",1100L,1
360-24071802,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:45:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5996,"1100L, 240L",240L,1
360-24072400,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:44:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2146,"1100L, 240L",240L,1
360-24071933,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:40:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1809,"1100L, 240L",240L,1
360-24071734,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:38:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0959,"1100L, 240L",1100L,1
360-24071741,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:36:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0960,"1100L, 240L",1100L,1
360-24071303,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:34:26 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1241,"1100L, 240L",1100L,1
360-24072204,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:32:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0987,"1100L, 240L",1100L,1
360-24072458,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:31:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3504,"1100L, 240L",240L,1
360-24071359,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:29:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0515,"1100L, 240L",1100L,1
360-24072210,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:28:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0880,"1100L, 240L",1100L,1
360-24072213,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:27:43 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0882,"1100L, 240L",1100L,1
360-24072216,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:26:16 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0884,"1100L, 240L",1100L,1
360-24072223,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:25:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0887,"1100L, 240L",1100L,1
360-24072259,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:25:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0898,"1100L, 240L",240L,1
360-24072226,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:24:44 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0988,"1100L, 240L",1100L,1
360-24072232,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:23:53 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0989,"1100L, 240L",1100L,1
360-24072603,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:23:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3401,"1100L, 240L",240L,1
360-24072606,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:22:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1898,"1100L, 240L",240L,1
360-24072159,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:21:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0861,"1100L, 240L",1100L,1
360-24072235,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:21:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0889,"1100L, 240L",1100L,1
360-24072608,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:19:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1129,"1100L, 240L",240L,1
360-24072163,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:18:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0862,"1100L, 240L",1100L,1
360-24072155,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:18:01 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0860,"1100L, 240L",1100L,1
360-24072127,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:17:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0855,"1100L, 240L",1100L,1
360-24072151,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:16:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0986,"1100L, 240L",1100L,1
360-24072147,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:15:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0859,"1100L, 240L",1100L,1
360-24072143,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:14:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0858,"1100L, 240L",1100L,1
360-24072139,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:14:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0985,"1100L, 240L",1100L,1
360-24072615,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:14:03 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1130,"1100L, 240L",240L,1
360-24072135,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:13:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0857,"1100L, 240L",1100L,1
360-24072131,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:12:50 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0856,"1100L, 240L",1100L,1
360-24072123,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:12:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0854,"1100L, 240L",1100L,1
360-24072107,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:12:00 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0801,"1100L, 240L",1100L,1
360-24072452,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:11:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2569,"1100L, 240L",240L,1
360-24072099,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:09:57 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0984,"1100L, 240L",1100L,1
360-24071969,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:08:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0723,"1100L, 240L",1100L,1
360-24071975,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:07:26 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0724,"1100L, 240L",1100L,1
360-24071987,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:06:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0726,"1100L, 240L",1100L,1
360-24071980,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:06:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0725,"1100L, 240L",1100L,1
360-24071993,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:05:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0727,"1100L, 240L",1100L,1
360-24071998,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:05:21 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0728,"1100L, 240L",1100L,1
360-24072229,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:04:46 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0888,"1100L, 240L",1100L,1
360-24071382,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:04:45 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5882,"1100L, 240L",240L,1
360-24072611,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:04:23 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1113,"1100L, 240L",240L,1
360-24072095,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:03:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0749,"1100L, 240L",1100L,1
360-24072091,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:02:33 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0983,"1100L, 240L",1100L,1
360-24072220,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,10:00:19 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0886,"1100L, 240L",1100L,1
360-24072087,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:59:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0748,"1100L, 240L",1100L,1
360-24072083,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:59:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0747,"1100L, 240L",1100L,1
360-24072078,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:58:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0746,"1100L, 240L",1100L,1
360-24072074,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:57:29 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0982,"1100L, 240L",1100L,1
360-24072070,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:55:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0745,"1100L, 240L",1100L,1
360-24072316,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:51:27 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0796,"1100L, 240L",1100L,1
360-24072319,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:50:39 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0798,"1100L, 240L",1100L,1
360-24071271,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:49:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1768,"1100L, 240L",240L,1
360-24072631,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:48:36 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1199,"1100L, 240L",240L,1
360-24072003,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:48:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5643,"1100L, 240L",1100L,1
360-24072445,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:42:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1835,"1100L, 240L",240L,1
360-24071477,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:41:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5638,"1100L, 240L",1100L,1
360-24072449,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:36:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-4949,"1100L, 240L",240L,1
360-24072591,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:16:31 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDA-1929,"1100L, 240L",240L,1
360-24071139,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:13:54 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1203,"1100L, 240L",1100L,1
360-24071405,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,9:09:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1731,"1100L, 240L",1100L,1
360-24072627,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:54:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0160,"1100L, 240L",1100L,1
360-24072630,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:52:59 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0158,"1100L, 240L",240L,1
360-24071241,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:50:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5970,"1100L, 240L",1100L,1
360-24072628,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:50:47 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0159,"1100L, 240L",1100L,1
360-24072594,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:49:56 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-3930,"1100L, 240L",1100L,1
360-24072624,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:48:51 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0163,"1100L, 240L",240L,1
360-24072625,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:48:12 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0162,"1100L, 240L",240L,1
360-24072626,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:47:55 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0161,"1100L, 240L",240L,1
360-24072621,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:45:13 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0164,"1100L, 240L",1100L,1
360-24072618,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:42:18 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDC-0165,"1100L, 240L",1100L,1
360-24072367,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:24:24 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1899,"1100L, 240L",1100L,1
360-24072436,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:19:49 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3712,"1100L, 240L",1100L,1
360-24072439,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:18:25 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0708,"1100L, 240L",1100L,1
360-24071248,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:16:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-4193,"1100L, 240L",1100L,1
360-24072424,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:14:22 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0947,"1100L, 240L",1100L,1
360-24072054,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:08:58 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-4554,"1100L, 240L",240L,1
360-24071543,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:06:05 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0908,"1100L, 240L",1100L,1
360-24071534,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:05:15 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0907,"1100L, 240L",1100L,1
360-24071552,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:04:31 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0909,"1100L, 240L",1100L,1
360-24071559,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,8:03:20 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-1808,"1100L, 240L",240L,1
360-24072370,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:59:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2965,"1100L, 240L",240L,1
360-24072442,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:57:41 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-4951,"1100L, 240L",240L,1
360-24071399,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:52:32 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5895,"1100L, 240L",1100L,1
360-24072421,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:52:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5894,"1100L, 240L",1100L,1
360-24071903,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:51:14 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0712,"1100L, 240L",1100L,1
360-24072408,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:50:38 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5881,"1100L, 240L",240L,1
360-24072406,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:49:28 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5880,"1100L, 240L",240L,1
360-24072635,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:47:07 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-3880,"1100L, 240L",1100L,1
360-24071186,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:47:06 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2674,"1100L, 240L",1100L,1
360-24071343,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:44:11 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-2500,"1100L, 240L",1100L,1
360-24072111,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:44:02 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-5845,"1100L, 240L",1100L,1
360-24072018,Zone 2 B (Day) - V 2.0,REL 1,7/1/2026,7/1/2026,7:43:42 am,Waste Collection,CIT Waste Collection,Done,Planned,Albada  Zone-2,Z2-BDB-0731,"1100L, 240L",1100L,1
