Task ID,Route Name,Vehicle ID,Date,Due Date,Arrive Time,Operation,Task Template,Task Status,Planned/Adhoc,Zone,Service Point,Asset Types,Completed Asset Types,Asset Collects
360-24141473,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0873,"1100L, 240L",,
360-24141476,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0874,"1100L, 240L",,
360-24141479,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0876,"1100L, 240L",,
360-24141482,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0987,"1100L, 240L",,
360-24141488,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0880,"1100L, 240L",,
360-24141491,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0882,"1100L, 240L",,
360-24141494,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0884,"1100L, 240L",,
360-24141497,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0886,"1100L, 240L",,
360-24141500,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0887,"1100L, 240L",,
360-24141503,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0988,"1100L, 240L",,
360-24141509,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0989,"1100L, 240L",,
360-24141511,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0889,"1100L, 240L",,
360-24141514,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0890,"1100L, 240L",,
360-24141516,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0891,"1100L, 240L",,
360-24141525,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0896,"1100L, 240L",,
360-24141528,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0897,"1100L, 240L",,
360-24141531,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0991,"1100L, 240L",,
360-24141534,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0898,"1100L, 240L",,
360-24141537,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0992,"1100L, 240L",,
360-24141540,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0899,"1100L, 240L",,
360-24141543,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0993,"1100L, 240L",,
360-24141546,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0994,"1100L, 240L",,
360-24141549,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0803,"1100L, 240L",,
360-24141552,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0808,"1100L, 240L",,
360-24141555,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0813,"1100L, 240L",,
360-24141558,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5527,"1100L, 240L",,
360-24141561,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0809,"1100L, 240L",,
360-24141564,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0995,"1100L, 240L",,
360-24141567,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0996,"1100L, 240L",,
360-24141570,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0811,"1100L, 240L",,
360-24141573,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0812,"1100L, 240L",,
360-24141576,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0814,"1100L, 240L",,
360-24141579,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0815,"1100L, 240L",,
360-24141582,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0816,"1100L, 240L",,
360-24141585,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0818,"1100L, 240L",,
360-24141588,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0820,"1100L, 240L",,
360-24141591,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0881,"1100L, 240L",,
360-24141594,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0821,"1100L, 240L",,
360-24141597,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0822,"1100L, 240L",,
360-24141600,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0999,"1100L, 240L",,
360-24141603,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0823,"1100L, 240L",,
360-24141606,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0824,"1100L, 240L",,
360-24141608,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0825,"1100L, 240L",,
360-24141610,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0826,"1100L, 240L",,
360-24141613,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0827,"1100L, 240L",,
360-24141616,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0828,"1100L, 240L",,
360-24141619,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0829,"1100L, 240L",,
360-24141628,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0831,"1100L, 240L",,
360-24141631,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0832,"1100L, 240L",,
360-24141637,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1809,"1100L, 240L",,
360-24141655,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-0723,"1100L, 240L",,
360-24141704,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0833,"1100L, 240L",,
360-24141707,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0834,"1100L, 240L",,
360-24141710,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0835,"1100L, 240L",,
360-24141713,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0836,"1100L, 240L",,
360-24141716,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5983,"1100L, 240L",,
360-24141722,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1214,"1100L, 240L",,
360-24141725,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1806,"1100L, 240L",,
360-24141728,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2146,"1100L, 240L",,
360-24141740,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5885,"1100L, 240L",,
360-24141743,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-5886,"1100L, 240L",,
360-24141755,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0948,"1100L, 240L",,
360-24141784,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-3504,"1100L, 240L",,
360-24141787,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-3505,"1100L, 240L",,
360-24141810,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1163,"1100L, 240L",,
360-24141816,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2221,"1100L, 240L",,
360-24141879,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-1017,"1100L, 240L",,
360-24141916,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-3930,"1100L, 240L",,
360-24141919,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0178,"1100L, 240L",,
360-24141925,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-3401,"1100L, 240L",,
360-24141928,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1898,"1100L, 240L",,
360-24141931,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1129,"1100L, 240L",,
360-24141937,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,Visited,Planned,Albada  Zone-2,Z2-BDB-1128,"1100L, 240L",,
360-24141940,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1130,"1100L, 240L",,
360-24141943,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-2880,"1100L, 240L",,
360-24141946,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0165,"1100L, 240L",,
360-24141949,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0164,"1100L, 240L",,
360-24141952,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0163,"1100L, 240L",,
360-24141955,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0162,"1100L, 240L",,
360-24141958,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0161,"1100L, 240L",,
360-24141960,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0160,"1100L, 240L",,
360-24141961,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0159,"1100L, 240L",,
360-24141962,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-0768,"1100L, 240L",,
360-24141963,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDC-0158,"1100L, 240L",,
360-24141967,Zone 2 B (Day) - V 2.0,REL 7,10/1/2026,10/1/2026,,Waste Collection,CIT Waste Collection,To Do,Planned,Albada  Zone-2,Z2-BDB-1139,"1100L, 240L",,
